x,y,zx,zy,zxy,ncd
"AltitudeMedm","ColheitaMes",2293,1070,3493,1.056694286960314
"AltitudeMedm","CooperativaID",2293,922,3347,1.057566506759704
"AltitudeMedm","Cultivar",2293,1556,3997,1.064544265154819
"AltitudeMedm","Cultura",2293,875,3279,1.048408198866114
"AltitudeMedm","DATA",2293,1277,3577,1.003052769297863
"AltitudeMedm","DATAJ",2293,909,3289,1.037941561273441
"AltitudeMedm","DIRVT2M1stQ",2293,1122,3364,0.977758395115569
"AltitudeMedm","DIRVT2M3stQ",2293,1122,3377,0.983427823811601
"AltitudeMedm","DIRVT2MMAX",2293,1044,3321,0.993022241604884
"AltitudeMedm","DIRVT2MMED",2293,1140,3386,0.979502834714348
"AltitudeMedm","DIRVT2MMEDIAN",2293,1129,3377,0.980375054513737
"AltitudeMedm","DIRVT2MMIN",2293,1042,3303,0.986044483209769
"AltitudeMedm","DIRVT2MSOMA",2293,1298,3540,0.977758395115569
"AltitudeMedm","FOTOPERIODO1stQ",2293,1068,3448,1.037941561273441
"AltitudeMedm","FOTOPERIODO3stQ",2293,994,3384,1.042302660270388
"AltitudeMedm","FOTOPERIODOMAX",2293,973,3369,1.044919319668556
"AltitudeMedm","FOTOPERIODOMED",2293,1035,3417,1.038813781072830
"AltitudeMedm","FOTOPERIODOMEDIAN",2293,1035,3413,1.037069341474051
"AltitudeMedm","FOTOPERIODOMIN",2293,1121,3502,1.038377671173136
"AltitudeMedm","FOTOPERIODOSOMA",2293,1865,4150,0.996511120802442
"AltitudeMedm","Fazenda",2293,3008,5407,1.035239361702128
"AltitudeMedm","FungicidaPlanejado",2293,1013,3328,1.009594417793284
"AltitudeMedm","Fungicidaaplicações",2293,995,3261,0.988225032708242
"AltitudeMedm","HerbicidaPlanejado",2293,1015,3325,1.007413868294810
"AltitudeMedm","Herbicidaaplicações",2293,984,3261,0.993022241604884
"AltitudeMedm","InseticidaPlanejado",2293,1030,3326,1.001308329699084
"AltitudeMedm","Inseticidaaplicações",2293,984,3256,0.990841692106411
"AltitudeMedm","Latitude",2293,2415,4724,1.006625258799172
"AltitudeMedm","Longitude",2293,2431,4752,1.011517893870835
"AltitudeMedm","Município",2293,1525,3948,1.056694286960314
"AltitudeMedm","PREC1stQ",2293,865,3262,1.045355429568251
"AltitudeMedm","PREC3stQ",2293,1230,3569,1.020061055385957
"AltitudeMedm","PRECMAX",2293,1321,3649,1.015263846489315
"AltitudeMedm","PRECMED",2293,1181,3532,1.025294374182294
"AltitudeMedm","PRECMEDIAN",2293,956,3336,1.037941561273441
"AltitudeMedm","PRECMIN",2293,841,3181,1.020497165285652
"AltitudeMedm","PRECSOMA",2293,1690,3968,0.993458351504579
"AltitudeMedm","PopulaçãoPlanejadaplm2",2293,1165,3542,1.036633231574357
"AltitudeMedm","Produtividadekgha",2293,1846,4124,0.993458351504579
"AltitudeMedm","ProdutorID",2293,1388,3708,1.011774967291758
"AltitudeMedm","Produçãoton",2293,2042,4242,0.959441779328391
"AltitudeMedm","Propósito",2293,1123,3568,1.066288704753598
"AltitudeMedm","RAD1stQ",2293,1289,3605,1.010030527692979
"AltitudeMedm","RAD3stQ",2293,1276,3603,1.014827736589621
"AltitudeMedm","RADMAX",2293,1216,3544,1.015263846489315
"AltitudeMedm","RADMED",2293,1246,3572,1.014391626689926
"AltitudeMedm","RADMEDIAN",2293,1282,3600,1.010902747492368
"AltitudeMedm","RADMIN",2293,1181,3488,1.006105538595726
"AltitudeMedm","RADSOMA",2293,1824,4089,0.987788922808548
"AltitudeMedm","Safra",2293,907,3352,1.066288704753598
"AltitudeMedm","SemeaduraDecendio",2293,1059,3422,1.030527692978631
"AltitudeMedm","SemeaduraFinal",2293,1509,3878,1.033144352376799
"AltitudeMedm","SemeaduraInício",2293,1513,3885,1.034452682075883
"AltitudeMedm","SemeaduraMes",2293,1037,3480,1.065416484954208
"AltitudeMedm","SoloClasse",2293,1566,4036,1.077191452245966
"AltitudeMedm","SoloRelevo",2293,1015,3336,1.012211077191452
"AltitudeMedm","SoloTextura",2293,1112,3487,1.035761011774967
"AltitudeMedm","TIPOMANEJO",2293,935,3378,1.065416484954208
"AltitudeMedm","TMAX1stQ",2293,1279,3638,1.028783253379852
"AltitudeMedm","TMAX3stQ",2293,1300,3640,1.020497165285652
"AltitudeMedm","TMAXMAX",2293,1241,3617,1.036197121674662
"AltitudeMedm","TMAXMED",2293,1293,3650,1.027911033580462
"AltitudeMedm","TMAXMEDIAN",2293,1303,3653,1.024858264282599
"AltitudeMedm","TMAXMIN",2293,1267,3634,1.032272132577410
"AltitudeMedm","TMAXSOMA",2293,1921,4201,0.994330571303969
"AltitudeMedm","TMED1stQ",2293,1220,3586,1.031836022677715
"AltitudeMedm","TMED3stQ",2293,1200,3586,1.040558220671609
"AltitudeMedm","TMEDMAX",2293,1214,3600,1.040558220671609
"AltitudeMedm","TMEDMED",2293,1214,3579,1.031399912778020
"AltitudeMedm","TMEDMEDIAN",2293,1234,3601,1.032272132577410
"AltitudeMedm","TMEDMIN",2293,1258,3613,1.027038813781073
"AltitudeMedm","TMEDSOMA",2293,1884,4168,0.996075010902748
"AltitudeMedm","TMIN1stQ",2293,1223,3578,1.027038813781073
"AltitudeMedm","TMIN3stQ",2293,1203,3575,1.034452682075883
"AltitudeMedm","TMINMAX",2293,1176,3557,1.038377671173136
"AltitudeMedm","TMINMED",2293,1200,3578,1.037069341474051
"AltitudeMedm","TMINMEDIAN",2293,1182,3573,1.042738770170083
"AltitudeMedm","TMINMIN",2293,1204,3556,1.025730484081989
"AltitudeMedm","TMINSOMA",2293,1864,4155,0.999127780200611
"AltitudeMedm","TMOL1stQ",2293,1227,3592,1.031399912778020
"AltitudeMedm","TMOLMEDIAN",2293,1187,3545,1.028347143480157
"AltitudeMedm","TMOLMIN",2293,1208,3578,1.033580462276494
"AltitudeMedm","Talhão",2293,3126,5420,1.000319897632757
"AltitudeMedm","TipoSafra",2293,911,3336,1.057566506759704
"AltitudeMedm","UF",2293,893,3278,1.040122110771915
"AltitudeMedm","URMAX1stQ",2293,1271,3595,1.013519406890536
"AltitudeMedm","URMAX3stQ",2293,1117,3474,1.027911033580462
"AltitudeMedm","URMAXMAX",2293,1093,3458,1.031399912778020
"AltitudeMedm","URMAXMED",2293,1261,3601,1.020497165285652
"AltitudeMedm","URMAXMEDIAN",2293,1181,3539,1.028347143480157
"AltitudeMedm","URMAXMIN",2293,1323,3631,1.006541648495421
"AltitudeMedm","URMAXSOMA",2293,1957,4243,0.996947230702137
"AltitudeMedm","URMED1stQ",2293,1426,3703,0.993022241604884
"AltitudeMedm","URMED3stQ",2293,1383,3678,1.000872219799389
"AltitudeMedm","URMEDMAX",2293,1159,3507,1.023986044483210
"AltitudeMedm","URMEDMED",2293,1405,3691,0.996947230702137
"AltitudeMedm","URMEDMEDIAN",2293,1415,3704,0.998255560401221
"AltitudeMedm","URMEDMIN",2293,1341,3658,1.010466637592673
"AltitudeMedm","URMEDSOMA",2293,1997,4254,0.984300043610990
"AltitudeMedm","URMIN1stQ",2293,1433,3725,0.999563890100305
"AltitudeMedm","URMIN3stQ",2293,1423,3716,1.000000000000000
"AltitudeMedm","URMINMAX",2293,1228,3574,1.023113824683820
"AltitudeMedm","URMINMED",2293,1448,3740,0.999563890100305
"AltitudeMedm","URMINMEDIAN",2293,1427,3716,0.998255560401221
"AltitudeMedm","URMINMIN",2293,1309,3624,1.009594417793284
"AltitudeMedm","URMINSOMA",2293,1953,4176,0.969472307021369
"AltitudeMedm","VTMED2M1stQ",2293,1136,3493,1.027911033580462
"AltitudeMedm","VTMED2M3stQ",2293,1179,3511,1.017008286088094
"AltitudeMedm","VTMED2MMAX",2293,1214,3530,1.010030527692979
"AltitudeMedm","VTMED2MMED",2293,1160,3499,1.020061055385957
"AltitudeMedm","VTMED2MMEDIAN",2293,1174,3513,1.020061055385957
"AltitudeMedm","VTMED2MMIN",2293,1096,3442,1.023113824683820
"AltitudeMedm","VTMED2MSOMA",2293,1732,3966,0.974269515918011
"AltitudeMedm","codareaestacao",2293,1310,3642,1.017008286088094
"AltitudeMedm","ÁreaColhidaha",2293,1887,4103,0.966419537723506
"AltitudeMedm","ÁreaInsumoha",2293,1880,4082,0.960313999127780
"AltitudeMinm","AssistenteTécnicoID",1540,1197,2820,1.053896103896104
"AltitudeMinm","Ciclodias",1540,1602,3210,1.042446941323346
"AltitudeMinm","ClasseSoloBR",1540,1327,3025,1.102597402597403
"AltitudeMinm","ColheitaDecendio",1540,1039,2495,0.945454545454545
"AltitudeMinm","ColheitaFinal",1540,1494,3095,1.039610389610390
"AltitudeMinm","ColheitaInicial",1540,1499,3100,1.039610389610390
"AltitudeMinm","ColheitaMes",1540,1070,2727,1.075974025974026
"AltitudeMinm","CooperativaID",1540,922,2529,1.043506493506493
"AltitudeMinm","Cultivar",1540,1556,3236,1.089974293059126
"AltitudeMinm","Cultura",1540,875,2519,1.067532467532468
"AltitudeMinm","DATA",1540,1277,2784,0.978571428571429
"AltitudeMinm","DATAJ",1540,909,2521,1.046753246753247
"AltitudeMinm","DIRVT2M1stQ",1540,1122,2558,0.932467532467532
"AltitudeMinm","DIRVT2M3stQ",1540,1122,2581,0.947402597402597
"AltitudeMinm","DIRVT2MMAX",1540,1044,2528,0.963636363636364
"AltitudeMinm","DIRVT2MMED",1540,1140,2586,0.938961038961039
"AltitudeMinm","DIRVT2MMEDIAN",1540,1129,2586,0.946103896103896
"AltitudeMinm","DIRVT2MMIN",1540,1042,2507,0.951298701298701
"AltitudeMinm","DIRVT2MSOMA",1540,1298,2754,0.945454545454545
"AltitudeMinm","FOTOPERIODO1stQ",1540,1068,2695,1.056493506493507
"AltitudeMinm","FOTOPERIODO3stQ",1540,994,2631,1.062987012987013
"AltitudeMinm","FOTOPERIODOMAX",1540,973,2613,1.064935064935065
"AltitudeMinm","FOTOPERIODOMED",1540,1035,2661,1.055844155844156
"AltitudeMinm","FOTOPERIODOMEDIAN",1540,1035,2660,1.055194805194805
"AltitudeMinm","FOTOPERIODOMIN",1540,1121,2752,1.059090909090909
"AltitudeMinm","FOTOPERIODOSOMA",1540,1865,3387,0.990348525469169
"AltitudeMinm","Fazenda",1540,3008,4636,1.029255319148936
"AltitudeMinm","FungicidaPlanejado",1540,1013,2517,0.976623376623377
"AltitudeMinm","Fungicidaaplicações",1540,995,2518,0.988961038961039
"AltitudeMinm","HerbicidaPlanejado",1540,1015,2515,0.974025974025974
"AltitudeMinm","Herbicidaaplicações",1540,984,2518,0.996103896103896
"AltitudeMinm","InseticidaPlanejado",1540,1030,2521,0.968181818181818
"AltitudeMinm","Inseticidaaplicações",1540,984,2520,0.997402597402597
"AltitudeMinm","Latitude",1540,2415,3989,1.014078674948240
"AltitudeMinm","Longitude",1540,2431,3999,1.011517893870835
"AltitudeMinm","Município",1540,1525,3184,1.077272727272727
"AltitudeMinm","PREC1stQ",1540,865,2486,1.052597402597403
"AltitudeMinm","PREC3stQ",1540,1230,2791,1.013636363636364
"AltitudeMinm","PRECMAX",1540,1321,2893,1.020779220779221
"AltitudeMinm","PRECMED",1540,1181,2757,1.023376623376623
"AltitudeMinm","PRECMEDIAN",1540,956,2565,1.044805194805195
"AltitudeMinm","PRECMIN",1540,841,2444,1.040909090909091
"AltitudeMinm","PRECSOMA",1540,1690,3198,0.981065088757396
"AltitudeMinm","PopulaçãoPlanejadaplm2",1540,1165,2796,1.059090909090909
"AltitudeMinm","Produtividadekgha",1540,1846,3366,0.989165763813651
"AltitudeMinm","ProdutorID",1540,1388,2941,1.008441558441558
"AltitudeMinm","Produçãoton",1540,2042,3473,0.946620959843291
"AltitudeMinm","Propósito",1540,1123,2803,1.090909090909091
"AltitudeMinm","RAD1stQ",1540,1289,2841,1.007792207792208
"AltitudeMinm","RAD3stQ",1540,1276,2828,1.007792207792208
"AltitudeMinm","RADMAX",1540,1216,2784,1.018181818181818
"AltitudeMinm","RADMED",1540,1246,2808,1.014285714285714
"AltitudeMinm","RADMEDIAN",1540,1282,2831,1.005844155844156
"AltitudeMinm","RADMIN",1540,1181,2713,0.994805194805195
"AltitudeMinm","RADSOMA",1540,1824,3326,0.979166666666667
"AltitudeMinm","Safra",1540,907,2580,1.086363636363636
"AltitudeMinm","SemeaduraDecendio",1540,1059,2642,1.027922077922078
"AltitudeMinm","SemeaduraFinal",1540,1509,3112,1.040909090909091
"AltitudeMinm","SemeaduraInício",1540,1513,3122,1.044805194805195
"AltitudeMinm","SemeaduraMes",1540,1037,2708,1.085064935064935
"AltitudeMinm","SoloClasse",1540,1566,3264,1.100893997445721
"AltitudeMinm","SoloRelevo",1540,1015,2552,0.998051948051948
"AltitudeMinm","SoloTextura",1540,1112,2706,1.035064935064935
"AltitudeMinm","TIPOMANEJO",1540,935,2604,1.083766233766234
"AltitudeMinm","TMAX1stQ",1540,1279,2868,1.031818181818182
"AltitudeMinm","TMAX3stQ",1540,1300,2879,1.025324675324675
"AltitudeMinm","TMAXMAX",1540,1241,2854,1.047402597402597
"AltitudeMinm","TMAXMED",1540,1293,2877,1.028571428571428
"AltitudeMinm","TMAXMEDIAN",1540,1303,2889,1.029870129870130
"AltitudeMinm","TMAXMIN",1540,1267,2871,1.041558441558442
"AltitudeMinm","TMAXSOMA",1540,1921,3455,0.996876626756897
"AltitudeMinm","TMED1stQ",1540,1220,2828,1.044155844155844
"AltitudeMinm","TMED3stQ",1540,1200,2827,1.056493506493507
"AltitudeMinm","TMEDMAX",1540,1214,2834,1.051948051948052
"AltitudeMinm","TMEDMED",1540,1214,2824,1.045454545454545
"AltitudeMinm","TMEDMEDIAN",1540,1234,2840,1.042857142857143
"AltitudeMinm","TMEDMIN",1540,1258,2860,1.040259740259740
"AltitudeMinm","TMEDSOMA",1540,1884,3412,0.993630573248408
"AltitudeMinm","TMIN1stQ",1540,1223,2823,1.038961038961039
"AltitudeMinm","TMIN3stQ",1540,1203,2819,1.049350649350649
"AltitudeMinm","TMINMAX",1540,1176,2802,1.055844155844156
"AltitudeMinm","TMINMED",1540,1200,2820,1.051948051948052
"AltitudeMinm","TMINMEDIAN",1540,1182,2814,1.059740259740260
"AltitudeMinm","TMINMIN",1540,1204,2804,1.038961038961039
"AltitudeMinm","TMINSOMA",1540,1864,3391,0.993025751072961
"AltitudeMinm","TMOL1stQ",1540,1227,2831,1.041558441558442
"AltitudeMinm","TMOLMEDIAN",1540,1187,2794,1.043506493506493
"AltitudeMinm","TMOLMIN",1540,1208,2819,1.046103896103896
"AltitudeMinm","Talhão",1540,3126,4655,0.996481126039667
"AltitudeMinm","TipoSafra",1540,911,2568,1.075974025974026
"AltitudeMinm","UF",1540,893,2499,1.042857142857143
"AltitudeMinm","URMAX1stQ",1540,1271,2838,1.017532467532468
"AltitudeMinm","URMAX3stQ",1540,1117,2729,1.046753246753247
"AltitudeMinm","URMAXMAX",1540,1093,2708,1.048701298701299
"AltitudeMinm","URMAXMED",1540,1261,2845,1.028571428571428
"AltitudeMinm","URMAXMEDIAN",1540,1181,2783,1.040259740259740
"AltitudeMinm","URMAXMIN",1540,1323,2870,1.004545454545455
"AltitudeMinm","URMAXSOMA",1540,1957,3509,1.006131834440470
"AltitudeMinm","URMED1stQ",1540,1426,2933,0.978571428571429
"AltitudeMinm","URMED3stQ",1540,1383,2903,0.987012987012987
"AltitudeMinm","URMEDMAX",1540,1159,2757,1.037662337662338
"AltitudeMinm","URMEDMED",1540,1405,2935,0.993506493506494
"AltitudeMinm","URMEDMEDIAN",1540,1415,2930,0.983766233766234
"AltitudeMinm","URMEDMIN",1540,1341,2888,1.004545454545455
"AltitudeMinm","URMEDSOMA",1540,1997,3514,0.988482724086129
"AltitudeMinm","URMIN1stQ",1540,1433,2956,0.988961038961039
"AltitudeMinm","URMIN3stQ",1540,1423,2943,0.987012987012987
"AltitudeMinm","URMINMAX",1540,1228,2818,1.032467532467533
"AltitudeMinm","URMINMED",1540,1448,2959,0.981168831168831
"AltitudeMinm","URMINMEDIAN",1540,1427,2943,0.984415584415584
"AltitudeMinm","URMINMIN",1540,1309,2862,1.008441558441558
"AltitudeMinm","URMINSOMA",1540,1953,3427,0.966205837173579
"AltitudeMinm","VTMED2M1stQ",1540,1136,2706,1.019480519480519
"AltitudeMinm","VTMED2M3stQ",1540,1179,2729,1.006493506493507
"AltitudeMinm","VTMED2MMAX",1540,1214,2754,1.000000000000000
"AltitudeMinm","VTMED2MMED",1540,1160,2721,1.013636363636364
"AltitudeMinm","VTMED2MMEDIAN",1540,1174,2742,1.018181818181818
"AltitudeMinm","VTMED2MMIN",1540,1096,2668,1.020779220779221
"AltitudeMinm","VTMED2MSOMA",1540,1732,3195,0.955542725173210
"AltitudeMinm","codareaestacao",1540,1310,2882,1.020779220779221
"AltitudeMinm","ÁreaColhidaha",1540,1887,3331,0.949125596184420
"AltitudeMinm","ÁreaInsumoha",1540,1880,3316,0.944680851063830
"AssistenteTécnicoID","Ciclodias",1197,1602,2831,1.019975031210986
"AssistenteTécnicoID","ClasseSoloBR",1197,1327,2673,1.112283345892992
"AssistenteTécnicoID","ColheitaDecendio",1197,1039,2230,0.994987468671679
"AssistenteTécnicoID","ColheitaFinal",1197,1494,2739,1.032128514056225
"AssistenteTécnicoID","ColheitaInicial",1197,1499,2744,1.032021347565043
"AssistenteTécnicoID","ColheitaMes",1197,1070,2357,1.075187969924812
"AssistenteTécnicoID","CooperativaID",1197,922,1978,0.882205513784461
"AssistenteTécnicoID","Cultivar",1197,1556,2886,1.085475578406170
"AssistenteTécnicoID","Cultura",1197,875,2113,1.034252297410192
"AssistenteTécnicoID","DATA",1197,1277,2483,1.007047768206734
"AssistenteTécnicoID","DATAJ",1197,909,2131,1.020885547201337
"AssistenteTécnicoID","DIRVT2M1stQ",1197,1122,2270,0.959064327485380
"AssistenteTécnicoID","DIRVT2M3stQ",1197,1122,2284,0.970760233918129
"AssistenteTécnicoID","DIRVT2MMAX",1197,1044,2208,0.972431077694236
"AssistenteTécnicoID","DIRVT2MMED",1197,1140,2297,0.966583124477861
"AssistenteTécnicoID","DIRVT2MMEDIAN",1197,1129,2284,0.964912280701754
"AssistenteTécnicoID","DIRVT2MMIN",1197,1042,2201,0.968253968253968
"AssistenteTécnicoID","DIRVT2MSOMA",1197,1298,2481,0.989214175654854
"AssistenteTécnicoID","FOTOPERIODO1stQ",1197,1068,2282,1.014202172096909
"AssistenteTécnicoID","FOTOPERIODO3stQ",1197,994,2213,1.018379281537176
"AssistenteTécnicoID","FOTOPERIODOMAX",1197,973,2199,1.024227234753551
"AssistenteTécnicoID","FOTOPERIODOMED",1197,1035,2251,1.015873015873016
"AssistenteTécnicoID","FOTOPERIODOMEDIAN",1197,1035,2242,1.008354218880535
"AssistenteTécnicoID","FOTOPERIODOMIN",1197,1121,2350,1.026733500417711
"AssistenteTécnicoID","FOTOPERIODOSOMA",1197,1865,3083,1.011260053619303
"AssistenteTécnicoID","Fazenda",1197,3008,4291,1.028590425531915
"AssistenteTécnicoID","FungicidaPlanejado",1197,1013,2198,0.989974937343358
"AssistenteTécnicoID","Fungicidaaplicações",1197,995,2202,1.008354218880535
"AssistenteTécnicoID","HerbicidaPlanejado",1197,1015,2183,0.975772765246449
"AssistenteTécnicoID","Herbicidaaplicações",1197,984,2188,1.005847953216374
"AssistenteTécnicoID","InseticidaPlanejado",1197,1030,2190,0.969089390142022
"AssistenteTécnicoID","Inseticidaaplicações",1197,984,2196,1.012531328320802
"AssistenteTécnicoID","Latitude",1197,2415,3652,1.016563146997930
"AssistenteTécnicoID","Longitude",1197,2431,3673,1.018510900863842
"AssistenteTécnicoID","Município",1197,1525,2824,1.066885245901639
"AssistenteTécnicoID","PREC1stQ",1197,865,2093,1.025898078529657
"AssistenteTécnicoID","PREC3stQ",1197,1230,2476,1.039837398373984
"AssistenteTécnicoID","PRECMAX",1197,1321,2536,1.013626040878123
"AssistenteTécnicoID","PRECMED",1197,1181,2434,1.046783625730994
"AssistenteTécnicoID","PRECMEDIAN",1197,956,2183,1.025062656641604
"AssistenteTécnicoID","PRECMIN",1197,841,2122,1.070175438596491
"AssistenteTécnicoID","PRECSOMA",1197,1690,2866,0.987573964497041
"AssistenteTécnicoID","PopulaçãoPlanejadaplm2",1197,1165,2406,1.036758563074353
"AssistenteTécnicoID","Produtividadekgha",1197,1846,3040,0.998374864572048
"AssistenteTécnicoID","ProdutorID",1197,1388,2527,0.958213256484150
"AssistenteTécnicoID","Produçãoton",1197,2042,3183,0.972575905974535
"AssistenteTécnicoID","Propósito",1197,1123,2456,1.113617376775272
"AssistenteTécnicoID","RAD1stQ",1197,1289,2485,0.999224204809930
"AssistenteTécnicoID","RAD3stQ",1197,1276,2472,0.999216300940439
"AssistenteTécnicoID","RADMAX",1197,1216,2408,0.995888157894737
"AssistenteTécnicoID","RADMED",1197,1246,2445,1.001605136436597
"AssistenteTécnicoID","RADMEDIAN",1197,1282,2474,0.996099843993760
"AssistenteTécnicoID","RADMIN",1197,1181,2395,1.014202172096909
"AssistenteTécnicoID","RADSOMA",1197,1824,3030,1.004934210526316
"AssistenteTécnicoID","Safra",1197,907,2237,1.111111111111111
"AssistenteTécnicoID","SemeaduraDecendio",1197,1059,2326,1.058479532163743
"AssistenteTécnicoID","SemeaduraFinal",1197,1509,2759,1.035122597746852
"AssistenteTécnicoID","SemeaduraInício",1197,1513,2770,1.039656311962987
"AssistenteTécnicoID","SemeaduraMes",1197,1037,2356,1.101921470342523
"AssistenteTécnicoID","SoloClasse",1197,1566,2913,1.095785440613027
"AssistenteTécnicoID","SoloRelevo",1197,1015,2245,1.027568922305764
"AssistenteTécnicoID","SoloTextura",1197,1112,2360,1.042606516290727
"AssistenteTécnicoID","TIPOMANEJO",1197,935,2259,1.106098579782790
"AssistenteTécnicoID","TMAX1stQ",1197,1279,2500,1.018764659890540
"AssistenteTécnicoID","TMAX3stQ",1197,1300,2512,1.011538461538461
"AssistenteTécnicoID","TMAXMAX",1197,1241,2482,1.035455278001612
"AssistenteTécnicoID","TMAXMED",1197,1293,2515,1.019334880123743
"AssistenteTécnicoID","TMAXMEDIAN",1197,1303,2520,1.015349194167306
"AssistenteTécnicoID","TMAXMIN",1197,1267,2497,1.026045777426993
"AssistenteTécnicoID","TMAXSOMA",1197,1921,3159,1.021343050494534
"AssistenteTécnicoID","TMED1stQ",1197,1220,2446,1.023770491803279
"AssistenteTécnicoID","TMED3stQ",1197,1200,2443,1.038333333333333
"AssistenteTécnicoID","TMEDMAX",1197,1214,2459,1.039538714991763
"AssistenteTécnicoID","TMEDMED",1197,1214,2448,1.030477759472817
"AssistenteTécnicoID","TMEDMEDIAN",1197,1234,2462,1.025121555915721
"AssistenteTécnicoID","TMEDMIN",1197,1258,2492,1.029411764705882
"AssistenteTécnicoID","TMEDSOMA",1197,1884,3108,1.014331210191083
"AssistenteTécnicoID","TMIN1stQ",1197,1223,2447,1.022076860179886
"AssistenteTécnicoID","TMIN3stQ",1197,1203,2435,1.029093931837074
"AssistenteTécnicoID","TMINMAX",1197,1176,2414,1.034252297410192
"AssistenteTécnicoID","TMINMED",1197,1200,2436,1.032500000000000
"AssistenteTécnicoID","TMINMEDIAN",1197,1182,2428,1.040935672514620
"AssistenteTécnicoID","TMINMIN",1197,1204,2433,1.026578073089701
"AssistenteTécnicoID","TMINSOMA",1197,1864,3093,1.017167381974249
"AssistenteTécnicoID","TMOL1stQ",1197,1227,2458,1.027709861450693
"AssistenteTécnicoID","TMOLMEDIAN",1197,1187,2411,1.022556390977444
"AssistenteTécnicoID","TMOLMIN",1197,1208,2439,1.028145695364238
